Order Date,Order Time,Order #,Menu Item,Menu Group,Qty,Net Price,Dining Option,Server
7/18/2026,11:21 AM,T-1679,"Fresh Lemonade",Drinks,1,3.44,Dine In,Layla
7/18/2026,11:21 AM,T-1679,"Hummus",Starters,2,12.91,Dine In,Layla
7/18/2026,07:54 PM,T-1680,"Chicken Shawarma Plate",Plates,1,14.34,Delivery,Chris
7/18/2026,07:54 PM,T-1680,"Beef Shawarma Plate",Plates,1,15.45,Delivery,Chris
7/18/2026,07:54 PM,T-1680,"Mint Tea",Drinks,1,2.79,Delivery,Chris
7/18/2026,07:54 PM,T-1680,"Fattoush Salad",Salads,1,8.34,Delivery,Chris
7/18/2026,01:16 PM,T-1681,"Baba Ganoush",Starters,2,12.82,Dine In,Omar
7/18/2026,01:16 PM,T-1681,"Chicken Shawarma Plate",Plates,1,14.33,Dine In,Omar
7/18/2026,01:16 PM,T-1681,"Mixed Grill",Plates,1,19.15,Dine In,Omar
7/18/2026,12:09 PM,T-1682,"Beef Shawarma Plate",Plates,1,15.62,Takeout,Noor
7/18/2026,01:10 PM,T-1683,"Falafel Wrap",Wraps,1,9.59,Takeout,Noor
7/19/2026,12:15 PM,T-1684,"Baklava",Desserts,1,4.48,Dine In,Layla
7/19/2026,12:15 PM,T-1684,"Side Rice",Sides,1,3.01,Dine In,Layla
7/19/2026,07:52 PM,T-1685,"Chicken Shawarma Plate",Plates,1,14.59,Delivery,Layla
7/19/2026,07:37 PM,T-1686,"Fresh Lemonade",Drinks,1,3.53,Dine In,Noor
7/19/2026,07:37 PM,T-1686,"Beef Shawarma Plate",Plates,1,15.44,Dine In,Noor
7/19/2026,07:37 PM,T-1686,"Fresh Lemonade",Drinks,2,7.03,Dine In,Noor
7/19/2026,12:37 PM,T-1687,"Mixed Grill",Plates,1,18.79,Takeout,Omar
7/19/2026,12:37 PM,T-1687,"Fresh Lemonade",Drinks,2,7.14,Takeout,Omar
7/19/2026,08:14 PM,T-1688,"Beef Shawarma Plate",Plates,1,15.22,Takeout,Noor
7/19/2026,08:14 PM,T-1688,"Beef Shawarma Plate",Plates,1,15.57,Takeout,Noor
7/19/2026,10:49 PM,T-1689,"Lamb Wrap",Wraps,1,11.53,Takeout,Noor
7/19/2026,05:39 PM,T-1690,"Falafel Wrap",Wraps,1,9.45,Dine In,Omar
7/19/2026,05:39 PM,T-1690,"Fresh Lemonade",Drinks,2,6.98,Dine In,Omar
7/19/2026,05:39 PM,T-1690,"Stuffed Grape Leaves",Starters,1,7.10,Dine In,Omar
7/19/2026,12:02 PM,T-1691,"Greek Salad",Salads,1,8.95,Takeout,Layla
7/19/2026,12:02 PM,T-1691,"Falafel Wrap",Wraps,1,9.61,Takeout,Layla
7/19/2026,12:02 PM,T-1691,"Side Fries",Sides,1,3.53,Takeout,Layla
7/19/2026,07:52 PM,T-1692,"Knafeh",Desserts,1,6.07,Delivery,Chris
7/19/2026,07:52 PM,T-1692,"Beef Shawarma Plate",Plates,1,15.22,Delivery,Chris
7/19/2026,05:08 PM,T-1693,"Kids Nuggets",Kids,1,7.36,Takeout,Amina
7/19/2026,05:08 PM,T-1693,"Fresh Lemonade",Drinks,1,3.45,Takeout,Amina
7/19/2026,05:08 PM,T-1693,"Fresh Lemonade",Drinks,1,3.52,Takeout,Amina
7/19/2026,03:09 PM,T-1694,"Hummus",Starters,1,6.48,Delivery,Omar
7/19/2026,03:09 PM,T-1694,"Hummus",Starters,1,6.50,Delivery,Omar
7/19/2026,06:11 PM,T-1695,"Beef Shawarma Plate",Plates,1,15.23,Dine In,Omar
7/19/2026,11:56 AM,T-1696,"Hummus",Starters,1,6.46,Dine In,Layla
7/19/2026,07:22 PM,T-1697,"Kids Nuggets",Kids,1,7.53,Takeout,Layla
7/19/2026,11:42 AM,T-1698,"Fresh Lemonade",Drinks,1,3.48,Takeout,Noor
7/19/2026,11:42 AM,T-1698,"Chicken Wrap",Wraps,1,10.54,Takeout,Noor
7/19/2026,08:40 PM,T-1699,"Chicken Wrap",Wraps,2,21.35,Dine In,Layla
7/19/2026,12:09 PM,T-1700,"Side Fries",Sides,1,3.53,Dine In,Noor
7/19/2026,12:09 PM,T-1700,"Beef Shawarma Plate",Plates,1,15.59,Dine In,Noor
7/19/2026,12:09 PM,T-1700,"Chicken Shawarma Plate",Plates,2,28.46,Dine In,Noor
7/19/2026,12:44 PM,T-1701,"Turkish Coffee",Drinks,2,6.47,Delivery,Amina
7/19/2026,12:44 PM,T-1701,"Fresh Lemonade",Drinks,1,3.56,Delivery,Amina
7/19/2026,03:04 PM,T-1702,"Side Rice",Sides,1,3.06,Dine In,Chris
7/19/2026,03:04 PM,T-1702,"Hummus",Starters,2,13.13,Dine In,Chris
7/19/2026,03:04 PM,T-1702,"Baba Ganoush",Starters,1,6.46,Dine In,Chris
7/19/2026,07:46 PM,T-1703,"Fattoush Salad",Salads,1,8.53,Delivery,Omar
7/19/2026,07:46 PM,T-1703,"Mixed Grill",Plates,1,18.57,Delivery,Omar
7/19/2026,07:46 PM,T-1703,"Fattoush Salad",Salads,1,8.57,Delivery,Omar
7/19/2026,12:25 PM,T-1704,"Lamb Wrap",Wraps,1,11.56,Takeout,Amina
7/19/2026,12:25 PM,T-1704,"Baba Ganoush",Starters,1,6.38,Takeout,Amina
7/19/2026,09:27 PM,T-1705,"Chicken Wrap",Wraps,2,20.66,Dine In,Omar
7/19/2026,09:27 PM,T-1705,"Chicken Shawarma Plate",Plates,1,14.77,Dine In,Omar
7/19/2026,08:18 PM,T-1706,"Chicken Wrap",Wraps,1,10.45,Dine In,Layla
7/19/2026,08:18 PM,T-1706,"Chicken Shawarma Plate",Plates,1,14.55,Dine In,Layla
7/19/2026,07:03 PM,T-1707,"Fresh Lemonade",Drinks,1,3.47,Dine In,Chris
7/19/2026,03:20 PM,T-1708,"Hummus",Starters,1,6.46,Takeout,Amina
7/19/2026,03:20 PM,T-1708,"Mixed Grill",Plates,1,19.17,Takeout,Amina
7/19/2026,03:20 PM,T-1708,"Mint Tea",Drinks,1,2.75,Takeout,Amina
7/19/2026,12:54 PM,T-1709,"Falafel Wrap",Wraps,2,19.09,Dine In,Omar
7/19/2026,12:54 PM,T-1709,"Lentil Soup",Starters,1,5.40,Dine In,Omar
7/19/2026,12:54 PM,T-1709,"Chicken Wrap",Wraps,1,10.51,Dine In,Omar
7/19/2026,07:35 PM,T-1710,"Side Fries",Sides,2,6.91,Delivery,Amina
7/19/2026,07:35 PM,T-1710,"Side Rice",Sides,1,3.00,Delivery,Amina
7/19/2026,10:54 PM,T-1711,"Greek Salad",Salads,1,9.16,Dine In,Omar
7/19/2026,10:54 PM,T-1711,"Beef Shawarma Plate",Plates,1,15.71,Dine In,Omar
7/19/2026,10:54 PM,T-1711,"Side Fries",Sides,1,3.56,Dine In,Omar
7/19/2026,10:54 PM,T-1711,"Chicken Shawarma Plate",Plates,1,14.32,Dine In,Omar
7/19/2026,07:44 PM,T-1712,"Mixed Grill",Plates,1,18.78,Takeout,Chris
7/19/2026,07:44 PM,T-1712,"Side Rice",Sides,1,2.99,Takeout,Chris
7/19/2026,07:44 PM,T-1712,"Hummus",Starters,1,6.48,Takeout,Chris
7/19/2026,12:58 PM,T-1713,"Beef Shawarma Plate",Plates,1,15.24,Takeout,Layla
7/19/2026,07:50 PM,T-1714,"Chicken Shawarma Plate",Plates,1,14.32,Dine In,Noor
7/19/2026,07:50 PM,T-1714,"Fresh Lemonade",Drinks,1,3.47,Dine In,Noor
7/19/2026,07:50 PM,T-1714,"Side Fries",Sides,1,3.47,Dine In,Noor
7/20/2026,07:12 PM,T-1715,"Greek Salad",Salads,1,8.87,Takeout,Omar
7/20/2026,07:12 PM,T-1715,"Chicken Wrap",Wraps,1,10.35,Takeout,Omar
7/20/2026,08:09 PM,T-1716,"Mint Tea",Drinks,1,2.71,Dine In,Layla
7/20/2026,08:09 PM,T-1716,"Side Fries",Sides,1,3.44,Dine In,Layla
7/20/2026,06:28 PM,T-1717,"Chicken Wrap",Wraps,1,10.32,Delivery,Amina
7/20/2026,07:48 PM,T-1718,"Chicken Wrap",Wraps,1,10.47,Delivery,Layla
7/20/2026,05:57 PM,T-1719,"Side Rice",Sides,1,3.04,Dine In,Omar
7/20/2026,05:57 PM,T-1719,"Fattoush Salad",Salads,1,8.64,Dine In,Omar
7/20/2026,05:57 PM,T-1719,"Falafel Wrap",Wraps,2,19.04,Dine In,Omar
7/20/2026,05:57 PM,T-1719,"Chicken Wrap",Wraps,1,10.58,Dine In,Omar
7/20/2026,06:12 PM,T-1720,"Fresh Lemonade",Drinks,1,3.48,Delivery,Chris
7/20/2026,07:34 PM,T-1721,"Chicken Shawarma Plate",Plates,2,28.94,Delivery,Noor
7/20/2026,12:22 PM,T-1722,"Kids Nuggets",Kids,1,7.59,Takeout,Layla
7/20/2026,12:22 PM,T-1722,"Lentil Soup",Starters,1,5.51,Takeout,Layla
7/20/2026,07:41 PM,T-1723,"Chicken Wrap",Wraps,1,10.65,Takeout,Layla
7/20/2026,07:41 PM,T-1723,"Side Rice",Sides,1,3.01,Takeout,Layla
7/20/2026,07:41 PM,T-1723,"Chicken Wrap",Wraps,1,10.30,Takeout,Layla
7/20/2026,12:18 PM,T-1724,"Baba Ganoush",Starters,1,6.44,Takeout,Amina
7/20/2026,12:18 PM,T-1724,"Side Fries",Sides,1,3.45,Takeout,Amina
7/20/2026,12:18 PM,T-1724,"Side Rice",Sides,1,3.06,Takeout,Amina
7/20/2026,12:10 PM,T-1725,"Greek Salad",Salads,1,8.94,Delivery,Layla
7/20/2026,12:10 PM,T-1725,"Lamb Wrap",Wraps,1,11.52,Delivery,Layla
7/20/2026,12:51 PM,T-1726,"Fresh Lemonade",Drinks,2,7.11,Delivery,Amina
7/20/2026,12:51 PM,T-1726,"Baba Ganoush",Starters,1,6.39,Delivery,Amina
7/20/2026,12:51 PM,T-1726,"Beef Shawarma Plate",Plates,1,15.40,Delivery,Amina
7/20/2026,12:38 PM,T-1727,"Side Fries",Sides,1,3.55,Dine In,Noor
7/20/2026,12:50 PM,T-1728,"Baklava",Desserts,1,4.48,Takeout,Noor
7/20/2026,12:50 PM,T-1728,"Chicken Shawarma Plate",Plates,2,28.71,Takeout,Noor
7/20/2026,05:14 PM,T-1729,"Beef Shawarma Plate",Plates,2,30.55,Dine In,Chris
7/20/2026,05:14 PM,T-1729,"Chicken Wrap",Wraps,1,10.64,Dine In,Chris
7/20/2026,12:53 PM,T-1730,"Fresh Lemonade",Drinks,1,3.55,Delivery,Noor
7/20/2026,12:53 PM,T-1730,"Fresh Lemonade",Drinks,1,3.56,Delivery,Noor
7/20/2026,12:53 PM,T-1730,"Chicken Shawarma Plate",Plates,1,14.36,Delivery,Noor
7/20/2026,07:28 PM,T-1731,"Lamb Wrap",Wraps,1,11.56,Takeout,Omar
7/20/2026,07:28 PM,T-1731,"Fattoush Salad",Salads,2,16.68,Takeout,Omar
7/20/2026,12:09 PM,T-1732,"Mixed Grill",Plates,1,18.84,Delivery,Amina
7/20/2026,12:09 PM,T-1732,"Fattoush Salad",Salads,1,8.44,Delivery,Amina
7/20/2026,10:06 PM,T-1733,"Chicken Wrap",Wraps,1,10.30,Dine In,Layla
7/20/2026,10:06 PM,T-1733,"Chicken Shawarma Plate",Plates,2,29.51,Dine In,Layla
7/20/2026,10:06 PM,T-1733,"Fattoush Salad",Salads,1,8.63,Dine In,Layla
7/20/2026,10:06 PM,T-1733,"Falafel Wrap",Wraps,1,9.67,Dine In,Layla
7/20/2026,11:38 AM,T-1734,"Fattoush Salad",Salads,1,8.56,Delivery,Chris
7/20/2026,12:16 PM,T-1735,"Mixed Grill",Plates,1,19.04,Dine In,Omar
7/20/2026,12:16 PM,T-1735,"Chicken Wrap",Wraps,1,10.71,Dine In,Omar
7/20/2026,12:16 PM,T-1735,"Side Fries",Sides,1,3.54,Dine In,Omar
7/20/2026,12:16 PM,T-1735,"Baba Ganoush",Starters,1,6.56,Dine In,Omar
7/20/2026,12:39 PM,T-1736,"Fattoush Salad",Salads,1,8.66,Takeout,Chris
7/20/2026,12:39 PM,T-1736,"Hummus",Starters,2,12.80,Takeout,Chris
7/20/2026,07:50 PM,T-1737,"Greek Salad",Salads,1,9.03,Dine In,Omar
7/20/2026,07:50 PM,T-1737,"Chicken Wrap",Wraps,1,10.64,Dine In,Omar
7/20/2026,12:16 PM,T-1738,"Beef Shawarma Plate",Plates,1,15.23,Dine In,Omar
7/20/2026,10:20 PM,T-1739,"Lentil Soup",Starters,1,5.46,Dine In,Amina
7/20/2026,10:20 PM,T-1739,"Hummus",Starters,2,12.87,Dine In,Amina
7/21/2026,11:05 AM,T-1740,"Hummus",Starters,2,13.06,Dine In,Noor
7/21/2026,11:05 AM,T-1740,"Baklava",Desserts,1,4.47,Dine In,Noor
7/21/2026,11:05 AM,T-1740,"Chicken Shawarma Plate",Plates,1,14.65,Dine In,Noor
7/21/2026,11:05 AM,T-1740,"Hummus",Starters,1,6.61,Dine In,Noor
7/21/2026,12:20 PM,T-1741,"Fattoush Salad",Salads,1,8.64,Dine In,Amina
7/21/2026,12:20 PM,T-1741,"Lentil Soup",Starters,1,5.58,Dine In,Amina
7/21/2026,12:20 PM,T-1741,"Baba Ganoush",Starters,1,6.54,Dine In,Amina
7/21/2026,12:20 PM,T-1741,"Fresh Lemonade",Drinks,1,3.50,Dine In,Amina
7/21/2026,04:21 PM,T-1742,"Fresh Lemonade",Drinks,1,3.48,Takeout,Noor
7/21/2026,07:10 PM,T-1743,"Lentil Soup",Starters,1,5.50,Takeout,Layla
7/21/2026,07:10 PM,T-1743,"Chicken Shawarma Plate",Plates,2,28.84,Takeout,Layla
7/21/2026,12:07 PM,T-1744,"Hummus",Starters,1,6.52,Dine In,Omar
7/21/2026,07:56 PM,T-1745,"Falafel Wrap",Wraps,1,9.64,Dine In,Layla
7/21/2026,12:00 PM,T-1746,"Baklava",Desserts,1,4.59,Takeout,Noor
7/21/2026,12:00 PM,T-1746,"Falafel Wrap",Wraps,1,9.32,Takeout,Noor
7/21/2026,12:00 PM,T-1746,"Fresh Lemonade",Drinks,1,3.49,Takeout,Noor
7/21/2026,07:09 PM,T-1748,"Falafel Wrap",Wraps,1,9.32,Takeout,Chris
7/21/2026,05:05 PM,T-1749,"Chicken Shawarma Plate",Plates,2,28.61,Delivery,Chris
7/21/2026,05:05 PM,T-1749,"Chicken Shawarma Plate",Plates,1,14.49,Delivery,Chris
7/21/2026,07:38 PM,T-1750,"Lamb Wrap",Wraps,1,11.55,Delivery,Layla
7/21/2026,07:38 PM,T-1750,"Baklava",Desserts,1,4.55,Delivery,Layla
7/21/2026,07:38 PM,T-1750,"Baklava",Desserts,1,4.48,Delivery,Layla
7/21/2026,12:06 PM,T-1751,"Hummus",Starters,1,6.57,Takeout,Chris
7/21/2026,12:06 PM,T-1751,"Side Rice",Sides,1,3.06,Takeout,Chris
7/21/2026,12:06 PM,T-1751,"Hummus",Starters,1,6.49,Takeout,Chris
7/21/2026,07:29 PM,T-1752,"Fattoush Salad",Salads,2,17.07,Dine In,Layla
7/21/2026,07:29 PM,T-1752,"Chicken Shawarma Plate",Plates,1,14.75,Dine In,Layla
7/21/2026,12:16 PM,T-1753,"Beef Shawarma Plate",Plates,1,15.25,Takeout,Noor
7/21/2026,12:16 PM,T-1753,"Chicken Shawarma Plate",Plates,1,14.79,Takeout,Noor
7/21/2026,12:00 PM,T-1754,"Beef Shawarma Plate",Plates,1,15.48,Takeout,Omar
7/21/2026,12:00 PM,T-1754,"Greek Salad",Salads,1,9.02,Takeout,Omar
7/21/2026,05:59 PM,T-1755,"Baklava",Desserts,1,4.50,Dine In,Layla
7/21/2026,05:59 PM,T-1755,"Beef Shawarma Plate",Plates,1,15.77,Dine In,Layla
7/21/2026,07:53 PM,T-1756,"Side Rice",Sides,1,3.01,Dine In,Chris
7/21/2026,12:38 PM,T-1757,"Baba Ganoush",Starters,2,13.10,Dine In,Amina
7/21/2026,12:38 PM,T-1757,"Falafel Wrap",Wraps,1,9.31,Dine In,Amina
7/21/2026,12:38 PM,T-1757,"Side Fries",Sides,1,3.46,Dine In,Amina
7/21/2026,12:53 PM,T-1758,"Fresh Lemonade",Drinks,1,3.48,Takeout,Amina
7/21/2026,12:53 PM,T-1758,"Baba Ganoush",Starters,1,6.37,Takeout,Amina
7/21/2026,12:53 PM,T-1758,"Chicken Wrap",Wraps,1,10.34,Takeout,Amina
7/21/2026,01:14 PM,T-1759,"Chicken Wrap",Wraps,2,21.12,Dine In,Amina
7/21/2026,01:14 PM,T-1759,"Chicken Wrap",Wraps,2,20.65,Dine In,Amina
7/21/2026,07:44 PM,T-1760,"Fresh Lemonade",Drinks,1,3.52,Takeout,Omar
7/21/2026,12:48 PM,T-1761,"Chicken Wrap",Wraps,1,10.58,Takeout,Chris
7/21/2026,12:48 PM,T-1761,"Fresh Lemonade",Drinks,1,3.55,Takeout,Chris
7/21/2026,12:48 PM,T-1761,"Lentil Soup",Starters,1,5.44,Takeout,Chris
7/21/2026,07:55 PM,T-1762,"Beef Shawarma Plate",Plates,2,30.80,Dine In,Omar
7/21/2026,06:39 PM,T-1763,"Side Fries",Sides,1,3.55,Takeout,Noor
7/21/2026,06:39 PM,T-1763,"Hummus",Starters,1,6.49,Takeout,Noor
7/21/2026,07:47 PM,T-1764,"Baklava",Desserts,2,9.05,Dine In,Omar
7/21/2026,07:47 PM,T-1764,"Chicken Wrap",Wraps,2,21.33,Dine In,Omar
7/21/2026,12:59 PM,T-1765,"Falafel Wrap",Wraps,1,9.35,Delivery,Amina
7/21/2026,12:59 PM,T-1765,"Chicken Shawarma Plate",Plates,1,14.77,Delivery,Amina
7/21/2026,12:59 PM,T-1765,"Hummus",Starters,1,6.58,Delivery,Amina
7/21/2026,06:59 PM,T-1766,"Beef Shawarma Plate",Plates,1,15.80,Takeout,Layla
7/21/2026,07:08 PM,T-1767,"Side Fries",Sides,2,6.92,Dine In,Layla
7/21/2026,07:08 PM,T-1767,"Mixed Grill",Plates,1,18.74,Dine In,Layla
7/21/2026,07:08 PM,T-1767,"Chicken Wrap",Wraps,1,10.69,Dine In,Layla
7/22/2026,04:30 PM,T-1768,"Falafel Wrap",Wraps,1,9.34,Takeout,Omar
7/22/2026,07:27 PM,T-1769,"Lamb Wrap",Wraps,1,11.41,Delivery,Omar
7/22/2026,07:27 PM,T-1769,"Mixed Grill",Plates,2,37.70,Delivery,Omar
7/22/2026,07:58 PM,T-1770,"Chicken Shawarma Plate",Plates,1,14.47,Delivery,Chris
7/22/2026,07:58 PM,T-1770,"Lamb Wrap",Wraps,2,23.03,Delivery,Chris
7/22/2026,07:58 PM,T-1770,"Hummus",Starters,1,6.52,Delivery,Chris
7/22/2026,12:36 PM,T-1771,"Fresh Lemonade",Drinks,1,3.50,Takeout,Omar
7/22/2026,12:36 PM,T-1771,"Mint Tea",Drinks,1,2.74,Takeout,Omar
7/22/2026,12:36 PM,T-1771,"Mint Tea",Drinks,2,5.46,Takeout,Omar
7/22/2026,07:56 PM,T-1772,"Side Rice",Sides,1,2.96,Takeout,Omar
7/22/2026,07:56 PM,T-1772,"Greek Salad",Salads,1,8.86,Takeout,Omar
7/22/2026,01:15 PM,T-1773,"Fattoush Salad",Salads,1,8.57,Delivery,Chris
7/22/2026,12:06 PM,T-1774,"Chicken Shawarma Plate",Plates,1,14.36,Takeout,Amina
7/22/2026,12:06 PM,T-1774,"Mixed Grill",Plates,1,19.16,Takeout,Amina
7/22/2026,07:18 PM,T-1775,"Side Fries",Sides,1,3.44,Takeout,Noor
7/22/2026,07:18 PM,T-1775,"Chicken Shawarma Plate",Plates,1,14.27,Takeout,Noor
7/22/2026,07:18 PM,T-1775,"Fresh Lemonade",Drinks,1,3.50,Takeout,Noor
7/22/2026,07:07 PM,T-1776,"Chicken Wrap",Wraps,1,10.38,Delivery,Noor
7/22/2026,07:07 PM,T-1776,"Chicken Shawarma Plate",Plates,1,14.60,Delivery,Noor
7/22/2026,07:07 PM,T-1776,"Baklava",Desserts,2,9.03,Delivery,Noor
7/22/2026,12:11 PM,T-1777,"Fresh Lemonade",Drinks,2,7.11,Dine In,Layla
7/22/2026,12:42 PM,T-1778,"Lentil Soup",Starters,1,5.52,Dine In,Omar
7/22/2026,12:42 PM,T-1778,"Lentil Soup",Starters,1,5.43,Dine In,Omar
7/22/2026,12:42 PM,T-1778,"Mixed Grill",Plates,1,19.21,Dine In,Omar
7/22/2026,12:39 PM,T-1779,"Side Rice",Sides,1,3.01,Takeout,Layla
7/22/2026,12:39 PM,T-1779,"Lentil Soup",Starters,1,5.48,Takeout,Layla
7/22/2026,12:39 PM,T-1779,"Hummus",Starters,1,6.54,Takeout,Layla
7/22/2026,12:39 PM,T-1779,"Beef Shawarma Plate",Plates,1,15.58,Takeout,Layla
7/22/2026,01:51 PM,T-1780,"Side Fries",Sides,1,3.49,Dine In,Amina
7/22/2026,12:59 PM,T-1781,"Baklava",Desserts,1,4.50,Dine In,Chris
7/22/2026,12:59 PM,T-1781,"Lamb Wrap",Wraps,1,11.39,Dine In,Chris
7/22/2026,12:59 PM,T-1781,"Chicken Shawarma Plate",Plates,1,14.48,Dine In,Chris
7/22/2026,07:55 PM,T-1782,"Side Rice",Sides,1,2.98,Delivery,Layla
7/22/2026,07:55 PM,T-1782,"Side Rice",Sides,1,2.97,Delivery,Layla
7/22/2026,12:39 PM,T-1783,"Side Fries",Sides,1,3.44,Delivery,Chris
7/22/2026,05:58 PM,T-1784,"Side Fries",Sides,1,3.48,Takeout,Chris
7/22/2026,08:37 PM,T-1785,"Baklava",Desserts,1,4.47,Takeout,Omar
7/22/2026,08:37 PM,T-1785,"Mixed Grill",Plates,1,18.67,Takeout,Omar
7/22/2026,08:37 PM,T-1785,"Beef Shawarma Plate",Plates,1,15.42,Takeout,Omar
7/22/2026,05:33 PM,T-1786,"Turkish Coffee",Drinks,1,3.23,Takeout,Amina
7/22/2026,07:06 PM,T-1787,"Fattoush Salad",Salads,2,17.12,Dine In,Noor
7/22/2026,07:06 PM,T-1787,"Baba Ganoush",Starters,2,13.21,Dine In,Noor
7/22/2026,07:06 PM,T-1787,"Chicken Shawarma Plate",Plates,1,14.33,Dine In,Noor
7/22/2026,12:18 PM,T-1788,"Chicken Wrap",Wraps,1,10.45,Dine In,Noor
7/22/2026,12:18 PM,T-1788,"Baba Ganoush",Starters,1,6.59,Dine In,Noor
7/22/2026,12:18 PM,T-1788,"Chicken Wrap",Wraps,1,10.41,Dine In,Noor
7/22/2026,04:15 PM,T-1789,"Fresh Lemonade",Drinks,1,3.55,Delivery,Noor
7/22/2026,04:15 PM,T-1789,"Falafel Wrap",Wraps,1,9.42,Delivery,Noor
7/22/2026,04:15 PM,T-1789,"Hummus",Starters,1,6.52,Delivery,Noor
7/22/2026,02:59 PM,T-1790,"Lentil Soup",Starters,1,5.44,Takeout,Noor
7/22/2026,02:59 PM,T-1790,"Greek Salad",Salads,1,8.88,Takeout,Noor
7/22/2026,12:29 PM,T-1791,"Side Fries",Sides,1,3.47,Takeout,Layla
7/22/2026,12:29 PM,T-1791,"Greek Salad",Salads,1,9.14,Takeout,Layla
7/22/2026,12:49 PM,T-1792,"Chicken Wrap",Wraps,1,10.51,Delivery,Omar
7/22/2026,12:49 PM,T-1792,"Baba Ganoush",Starters,1,6.42,Delivery,Omar
7/22/2026,12:38 PM,T-1793,"Chicken Wrap",Wraps,1,10.50,Dine In,Noor
7/22/2026,12:38 PM,T-1793,"Chicken Shawarma Plate",Plates,1,14.45,Dine In,Noor
7/22/2026,01:13 PM,T-1794,"Chicken Shawarma Plate",Plates,1,14.67,Delivery,Amina
7/22/2026,01:13 PM,T-1794,"Side Rice",Sides,1,2.99,Delivery,Amina
7/22/2026,01:13 PM,T-1794,"Falafel Wrap",Wraps,1,9.49,Delivery,Amina
7/22/2026,06:10 PM,T-1795,"Beef Shawarma Plate",Plates,1,15.41,Dine In,Omar
7/22/2026,06:10 PM,T-1795,"Chicken Wrap",Wraps,1,10.52,Dine In,Omar
7/22/2026,10:51 PM,T-1796,"Fresh Lemonade",Drinks,1,3.49,Dine In,Layla
7/22/2026,10:51 PM,T-1796,"Mixed Grill",Plates,1,18.94,Dine In,Layla
7/22/2026,10:51 PM,T-1796,"Chicken Wrap",Wraps,1,10.38,Dine In,Layla
7/23/2026,06:57 PM,T-1797,"Side Rice",Sides,2,6.06,Dine In,Layla
7/23/2026,06:57 PM,T-1797,"Chicken Wrap",Wraps,1,10.44,Dine In,Layla
7/23/2026,06:57 PM,T-1797,"Baklava",Desserts,1,4.41,Dine In,Layla
7/23/2026,05:56 PM,T-1798,"Turkish Coffee",Drinks,1,3.29,Dine In,Omar
7/23/2026,10:25 PM,T-1799,"Fresh Lemonade",Drinks,1,3.44,Takeout,Layla
7/23/2026,10:25 PM,T-1799,"Lamb Wrap",Wraps,1,11.67,Takeout,Layla
7/23/2026,10:25 PM,T-1799,"Fresh Lemonade",Drinks,1,3.44,Takeout,Layla
7/23/2026,12:30 PM,T-1800,"Baba Ganoush",Starters,1,6.52,Dine In,Omar
7/23/2026,06:22 PM,T-1801,"Kids Nuggets",Kids,1,7.35,Takeout,Amina
7/23/2026,06:22 PM,T-1801,"Falafel Wrap",Wraps,2,19.29,Takeout,Amina
7/23/2026,06:22 PM,T-1801,"Mixed Grill",Plates,1,18.62,Takeout,Amina
7/23/2026,12:02 PM,T-1802,"Chicken Wrap",Wraps,1,10.68,Dine In,Layla
7/23/2026,12:02 PM,T-1802,"Falafel Wrap",Wraps,1,9.66,Dine In,Layla
7/23/2026,12:02 PM,T-1802,"Falafel Wrap",Wraps,1,9.60,Dine In,Layla
7/23/2026,11:45 AM,T-1803,"Chicken Wrap",Wraps,1,10.33,Takeout,Layla
7/23/2026,11:45 AM,T-1803,"Chicken Wrap",Wraps,1,10.48,Takeout,Layla
7/23/2026,11:17 AM,T-1804,"Beef Shawarma Plate",Plates,1,15.35,Takeout,Amina
7/23/2026,07:03 PM,T-1805,"Beef Shawarma Plate",Plates,1,15.27,Takeout,Chris
7/23/2026,07:03 PM,T-1805,"Chicken Wrap",Wraps,1,10.57,Takeout,Chris
7/23/2026,07:03 PM,T-1805,"Baklava",Desserts,1,4.55,Takeout,Chris
7/23/2026,12:51 PM,T-1806,"Hummus",Starters,1,6.39,Delivery,Layla
7/23/2026,12:51 PM,T-1806,"Lamb Wrap",Wraps,1,11.36,Delivery,Layla
7/23/2026,12:51 PM,T-1806,"Baba Ganoush",Starters,1,6.50,Delivery,Layla
7/23/2026,01:30 PM,T-1807,"Fresh Lemonade",Drinks,2,6.88,Dine In,Amina
7/23/2026,01:30 PM,T-1807,"Side Rice",Sides,2,6.12,Dine In,Amina
7/23/2026,01:30 PM,T-1807,"Mint Tea",Drinks,1,2.73,Dine In,Amina
7/23/2026,06:21 PM,T-1808,"Side Fries",Sides,1,3.49,Dine In,Omar
7/23/2026,06:21 PM,T-1808,"Chicken Shawarma Plate",Plates,1,14.67,Dine In,Omar
7/23/2026,12:32 PM,T-1809,"Fresh Lemonade",Drinks,1,3.49,Delivery,Omar
7/23/2026,12:32 PM,T-1809,"Fresh Lemonade",Drinks,1,3.55,Delivery,Omar
7/23/2026,06:44 PM,T-1810,"Turkish Coffee",Drinks,2,6.45,Dine In,Chris
7/23/2026,06:44 PM,T-1810,"Chicken Shawarma Plate",Plates,2,29.46,Dine In,Chris
7/23/2026,06:44 PM,T-1810,"Lamb Wrap",Wraps,1,11.29,Dine In,Chris
7/23/2026,07:21 PM,T-1811,"Chicken Wrap",Wraps,2,21.37,Delivery,Noor
7/23/2026,12:19 PM,T-1812,"Side Fries",Sides,1,3.54,Delivery,Noor
